timestamp_s,range_m,range_cm
470.469047,0.150000,15.0000
470.516723,0.150000,15.0000
470.581355,0.160000,16.0000
470.628944,0.160000,16.0000
470.676820,0.160000,16.0000
470.741378,0.160000,16.0000
470.789442,0.160000,16.0000
470.836815,0.160000,16.0000
470.901473,0.160000,16.0000
470.948974,0.160000,16.0000
470.996940,0.150000,15.0000
471.060907,0.150000,15.0000
471.109036,0.150000,15.0000
471.156844,0.150000,15.0000
471.204806,0.150000,15.0000
471.268893,0.150000,15.0000
471.316779,0.150000,15.0000
471.364838,0.150000,15.0000
471.429033,0.150000,15.0000
471.476879,0.150000,15.0000
471.540978,0.150000,15.0000
471.589098,0.150000,15.0000
471.636882,0.150000,15.0000
471.684988,0.150000,15.0000
471.748923,0.150000,15.0000
471.797073,0.150000,15.0000
471.844859,0.150000,15.0000
471.892950,0.150000,15.0000
471.984495,0.150000,15.0000
472.020933,0.150000,15.0000
472.085375,0.150000,15.0000
472.133585,0.150000,15.0000
472.180941,0.150000,15.0000
472.228997,0.150000,15.0000
472.292958,0.150000,15.0000
472.340999,0.150000,15.0000
472.388800,0.150000,15.0000
472.437792,0.150000,15.0000
472.501155,0.150000,15.0000
472.549834,0.150000,15.0000
472.597298,0.150000,15.0000
472.662051,0.150000,15.0000
472.710295,0.150000,15.0000
472.757958,0.150000,15.0000
472.805271,0.150000,15.0000
472.869757,0.150000,15.0000
472.917299,0.150000,15.0000
472.965580,0.150000,15.0000
473.013484,0.150000,15.0000
473.061361,0.150000,15.0000
473.125744,0.150000,15.0000
473.173014,0.150000,15.0000
473.220984,0.150000,15.0000
473.269302,0.150000,15.0000
473.332998,0.150000,15.0000
473.381034,0.150000,15.0000
473.430479,0.150000,15.0000
473.494037,0.150000,15.0000
473.541820,0.150000,15.0000
473.589665,0.150000,15.0000
473.654309,0.150000,15.0000
473.702338,0.150000,15.0000
473.750373,0.150000,15.0000
473.814357,0.150000,15.0000
473.861982,0.150000,15.0000
473.926352,0.150000,15.0000
473.974491,0.150000,15.0000
474.022068,0.150000,15.0000
474.070395,0.150000,15.0000
474.118364,0.150000,15.0000
474.180995,0.150000,15.0000
474.229033,0.150000,15.0000
474.278463,0.150000,15.0000
474.325077,0.150000,15.0000
474.373021,0.150000,15.0000
474.437459,0.150000,15.0000
474.485730,0.150000,15.0000
474.533882,0.150000,15.0000
474.598208,0.150000,15.0000
474.645843,0.150000,15.0000
474.694454,0.150000,15.0000
474.742433,0.150000,15.0000
474.806415,0.150000,15.0000
474.854426,0.150000,15.0000
474.902463,0.150000,15.0000
474.950430,0.150000,15.0000
475.013502,0.150000,15.0000
475.061906,0.150000,15.0000
475.110572,0.150000,15.0000
475.157173,0.150000,15.0000
475.205018,0.150000,15.0000
475.270472,0.150000,15.0000
475.317342,0.150000,15.0000
475.381089,0.150000,15.0000
475.429197,0.150000,15.0000
475.477959,0.150000,15.0000
475.525324,0.150000,15.0000
475.590194,0.150000,15.0000
475.637817,0.150000,15.0000
475.686347,0.150000,15.0000
475.734474,0.150000,15.0000
475.798299,0.150000,15.0000
475.846549,0.150000,15.0000
475.893817,0.150000,15.0000
475.941682,0.150000,15.0000
476.005232,0.150000,15.0000
476.053946,0.150000,15.0000
476.102195,0.150000,15.0000
476.165296,0.150000,15.0000
476.213248,0.150000,15.0000
476.261966,0.150000,15.0000
476.309367,0.150000,15.0000
476.373159,0.150000,15.0000
476.421400,0.150000,15.0000
476.469867,0.150000,15.0000
476.517460,0.150000,15.0000
476.582598,0.150000,15.0000
476.630584,0.150000,15.0000
476.693311,0.150000,15.0000
476.741320,0.150000,15.0000
476.789433,0.150000,15.0000
476.853489,0.150000,15.0000
476.902743,0.150000,15.0000
476.949448,0.150000,15.0000
477.013656,0.150000,15.0000
477.062642,0.150000,15.0000
477.109909,0.150000,15.0000
477.157313,0.150000,15.0000
477.205256,0.150000,15.0000
477.269947,0.150000,15.0000
477.317452,0.150000,15.0000
477.381341,0.150000,15.0000
477.429407,0.150000,15.0000
477.478396,0.150000,15.0000
477.526020,0.150000,15.0000
477.589609,0.150000,15.0000
477.638092,0.150000,15.0000
477.685462,0.160000,16.0000
477.750811,0.160000,16.0000
477.797579,0.160000,16.0000
477.846263,0.160000,16.0000
477.909756,0.160000,16.0000
477.958415,0.160000,16.0000
478.006432,0.160000,16.0000
478.053443,0.160000,16.0000
478.118698,0.160000,16.0000
478.165581,0.160000,16.0000
478.213323,0.160000,16.0000
478.261939,0.160000,16.0000
478.309493,0.160000,16.0000
478.373464,0.160000,16.0000
478.422840,0.160000,16.0000
478.470073,0.160000,16.0000
478.534299,0.150000,15.0000
478.582364,0.150000,15.0000
478.631065,0.150000,15.0000
478.694915,0.150000,15.0000
478.741758,0.150000,15.0000
478.790697,0.150000,15.0000
478.854446,0.150000,15.0000
478.903089,0.150000,15.0000
478.950892,0.150000,15.0000
478.997961,0.150000,15.0000
479.046323,0.150000,15.0000
479.110887,0.150000,15.0000
479.157642,0.150000,15.0000
479.205628,0.150000,15.0000
479.270638,0.150000,15.0000
479.317681,0.150000,15.0000
479.365508,0.150000,15.0000
479.413637,0.150000,15.0000
479.462553,0.150000,15.0000
479.526185,0.150000,15.0000
479.574094,0.150000,15.0000
479.622513,0.150000,15.0000
479.686007,0.160000,16.0000
479.734332,0.160000,16.0000
479.781723,0.150000,15.0000
479.846223,0.160000,16.0000
479.894234,0.160000,16.0000
479.942926,0.160000,16.0000
480.006947,0.160000,16.0000
480.054316,0.150000,15.0000
480.102582,0.150000,15.0000
480.165729,0.150000,15.0000
480.213682,0.150000,15.0000
480.263060,0.150000,15.0000
480.309703,0.150000,15.0000
480.357524,0.150000,15.0000
480.421986,0.150000,15.0000
480.469718,0.150000,15.0000
480.517736,0.150000,15.0000
480.583052,0.150000,15.0000
480.630986,0.150000,15.0000
480.678620,0.150000,15.0000
480.726543,0.150000,15.0000
480.791101,0.150000,15.0000
480.838373,0.150000,15.0000
480.886184,0.150000,15.0000
480.933847,0.150000,15.0000
480.997914,0.150000,15.0000
481.046113,0.150000,15.0000
481.095101,0.150000,15.0000
481.157907,0.150000,15.0000
481.205759,0.150000,15.0000
481.254822,0.150000,15.0000
481.301996,0.150000,15.0000
481.365837,0.150000,15.0000
481.414690,0.150000,15.0000
481.463358,0.150000,15.0000
481.526459,0.150000,15.0000
481.574063,0.150000,15.0000
481.621855,0.150000,15.0000
481.685993,0.150000,15.0000
481.735155,0.150000,15.0000
481.781948,0.150000,15.0000
481.830490,0.150000,15.0000
481.878047,0.150000,15.0000
481.942359,0.150000,15.0000
481.990164,0.150000,15.0000
482.038623,0.150000,15.0000
482.102589,0.150000,15.0000
482.149920,0.150000,15.0000
482.197982,0.150000,15.0000
482.245897,0.150000,15.0000
482.309957,0.150000,15.0000
482.357893,0.150000,15.0000
482.405986,0.150000,15.0000
482.471268,0.150000,15.0000
482.519230,0.150000,15.0000
482.567077,0.150000,15.0000
482.615364,0.150000,15.0000
482.662445,0.150000,15.0000
482.710177,0.150000,15.0000
482.774655,0.150000,15.0000
482.822009,0.150000,15.0000
482.870893,0.150000,15.0000
482.935310,0.160000,16.0000
482.983370,0.150000,15.0000
483.031338,0.150000,15.0000
483.078546,0.150000,15.0000
483.142298,0.150000,15.0000
483.189969,0.150000,15.0000
483.237886,0.150000,15.0000
483.286654,0.150000,15.0000
483.350066,0.150000,15.0000
483.397985,0.150000,15.0000
483.446297,0.150000,15.0000
483.494667,0.150000,15.0000
483.558981,0.150000,15.0000
483.606712,0.150000,15.0000
483.654318,0.150000,15.0000
483.718219,0.160000,16.0000
483.766069,0.160000,16.0000
483.814191,0.160000,16.0000
483.862858,0.160000,16.0000
483.927392,0.160000,16.0000
483.974116,0.150000,15.0000
484.022467,0.150000,15.0000
484.071428,0.160000,16.0000
484.134251,0.160000,16.0000
484.182078,0.160000,16.0000
484.230181,0.160000,16.0000
484.278277,0.160000,16.0000
484.342189,0.160000,16.0000
484.390031,0.160000,16.0000
484.438711,0.160000,16.0000
484.486381,0.160000,16.0000
484.534395,0.160000,16.0000
484.598118,0.160000,16.0000
484.647128,0.160000,16.0000
484.694831,0.160000,16.0000
484.742324,0.160000,16.0000
484.806779,0.160000,16.0000
484.854899,0.160000,16.0000
484.902896,0.160000,16.0000
484.966302,0.160000,16.0000
485.014257,0.160000,16.0000
485.062291,0.160000,16.0000
485.111472,0.160000,16.0000
485.158220,0.160000,16.0000
485.222102,0.160000,16.0000
485.270469,0.160000,16.0000
485.318209,0.160000,16.0000
485.366049,0.160000,16.0000
485.431156,0.160000,16.0000
485.478979,0.160000,16.0000
485.542871,0.160000,16.0000
485.590508,0.160000,16.0000
485.639160,0.160000,16.0000
485.687625,0.160000,16.0000
485.750801,0.160000,16.0000
485.799042,0.160000,16.0000
485.847471,0.160000,16.0000
485.895334,0.160000,16.0000
485.959550,0.160000,16.0000
486.006975,0.160000,16.0000
486.055043,0.160000,16.0000
486.119540,0.160000,16.0000
486.166344,0.160000,16.0000
486.214183,0.160000,16.0000
486.279232,0.160000,16.0000
486.326172,0.160000,16.0000
486.374260,0.160000,16.0000
486.422921,0.160000,16.0000
486.486975,0.160000,16.0000
486.535338,0.160000,16.0000
486.582963,0.160000,16.0000
486.647717,0.160000,16.0000
486.695062,0.160000,16.0000
486.742709,0.160000,16.0000
486.807131,0.160000,16.0000
486.855013,0.160000,16.0000
486.903647,0.160000,16.0000
486.950395,0.160000,16.0000
487.015465,0.160000,16.0000
487.062482,0.160000,16.0000
487.111461,0.160000,16.0000
487.174350,0.160000,16.0000
487.222346,0.160000,16.0000
487.270467,0.160000,16.0000
487.334505,0.160000,16.0000
487.382338,0.160000,16.0000
487.430328,0.160000,16.0000
487.496087,0.160000,16.0000
487.542878,0.160000,16.0000
487.590877,0.160000,16.0000
487.638393,0.160000,16.0000
487.703256,0.160000,16.0000
487.751578,0.160000,16.0000
487.799214,0.160000,16.0000
487.863093,0.160000,16.0000
487.910597,0.160000,16.0000
487.975011,0.160000,16.0000
488.022993,0.160000,16.0000
488.071753,0.160000,16.0000
488.118942,0.160000,16.0000
488.182367,0.160000,16.0000
488.230436,0.160000,16.0000
488.279182,0.160000,16.0000
488.326678,0.160000,16.0000
488.374454,0.160000,16.0000
488.439115,0.160000,16.0000
488.486830,0.160000,16.0000
488.534927,0.160000,16.0000
488.599864,0.160000,16.0000
488.647245,0.160000,16.0000
488.695189,0.160000,16.0000
488.759211,0.160000,16.0000
488.807299,0.160000,16.0000
488.871069,0.160000,16.0000
488.919833,0.160000,16.0000
488.966586,0.160000,16.0000
489.031141,0.160000,16.0000
489.079820,0.160000,16.0000
489.126918,0.160000,16.0000
489.190524,0.160000,16.0000
489.238488,0.160000,16.0000
489.286601,0.160000,16.0000
489.350658,0.160000,16.0000
489.399855,0.160000,16.0000
489.446684,0.160000,16.0000
489.495872,0.160000,16.0000
489.559051,0.160000,16.0000
489.607250,0.160000,16.0000
489.654713,0.160000,16.0000
489.719008,0.160000,16.0000
489.767828,0.160000,16.0000
489.816009,0.160000,16.0000
489.862818,0.160000,16.0000
489.927567,0.160000,16.0000
489.975978,0.160000,16.0000
490.023943,0.160000,16.0000
490.086821,0.160000,16.0000
490.135213,0.160000,16.0000
490.182630,0.160000,16.0000
490.246749,0.160000,16.0000
490.294991,0.160000,16.0000
490.342609,0.160000,16.0000
490.406682,0.160000,16.0000
490.455268,0.160000,16.0000
490.504001,0.160000,16.0000
490.566811,0.160000,16.0000
490.614833,0.160000,16.0000
490.663580,0.160000,16.0000
490.727832,0.160000,16.0000
490.775006,0.160000,16.0000
490.823422,0.160000,16.0000
490.871743,0.160000,16.0000
490.936042,0.160000,16.0000
490.984009,0.160000,16.0000
491.031098,0.160000,16.0000
491.079314,0.160000,16.0000
491.143208,0.160000,16.0000
491.190745,0.160000,16.0000
491.238647,0.160000,16.0000
491.303090,0.160000,16.0000
491.350698,0.160000,16.0000
491.398696,0.160000,16.0000
491.448503,0.160000,16.0000
491.510944,0.160000,16.0000
491.559349,0.160000,16.0000
491.606829,0.160000,16.0000
491.654843,0.160000,16.0000
491.719344,0.160000,16.0000
491.768133,0.160000,16.0000
491.814840,0.160000,16.0000
491.864120,0.160000,16.0000
491.928134,0.160000,16.0000
491.975419,0.160000,16.0000
492.023619,0.160000,16.0000
492.087185,0.160000,16.0000
492.135040,0.160000,16.0000
492.182882,0.160000,16.0000
492.230820,0.160000,16.0000
492.295445,0.160000,16.0000
492.342923,0.160000,16.0000
492.390973,0.160000,16.0000
492.454982,0.160000,16.0000
492.502946,0.160000,16.0000
492.567108,0.160000,16.0000
492.616197,0.160000,16.0000
492.664280,0.160000,16.0000
492.728235,0.160000,16.0000
492.775364,0.160000,16.0000
492.823923,0.160000,16.0000
492.872032,0.160000,16.0000
492.936293,0.160000,16.0000
492.984265,0.160000,16.0000
493.032228,0.160000,16.0000
493.096219,0.160000,16.0000
493.143115,0.160000,16.0000
493.190969,0.160000,16.0000
493.238826,0.160000,16.0000
493.303231,0.160000,16.0000
493.350924,0.160000,16.0000
493.399005,0.160000,16.0000
493.448343,0.160000,16.0000
493.512291,0.160000,16.0000
493.559750,0.160000,16.0000
493.608321,0.160000,16.0000
493.671367,0.160000,16.0000
493.720786,0.160000,16.0000
493.768041,0.160000,16.0000
493.832325,0.160000,16.0000
493.880353,0.160000,16.0000
493.944088,0.160000,16.0000
493.992146,0.160000,16.0000
494.040347,0.160000,16.0000
494.104394,0.160000,16.0000
494.151347,0.160000,16.0000
494.199049,0.160000,16.0000
494.247157,0.160000,16.0000
494.311173,0.160000,16.0000
494.359040,0.160000,16.0000
494.407308,0.160000,16.0000
494.472241,0.160000,16.0000
494.520364,0.160000,16.0000
494.584390,0.160000,16.0000
494.632397,0.160000,16.0000
494.679803,0.160000,16.0000
494.744530,0.160000,16.0000
494.792397,0.160000,16.0000
494.856298,0.160000,16.0000
494.904417,0.160000,16.0000
494.952323,0.160000,16.0000
495.000517,0.160000,16.0000
495.064630,0.160000,16.0000
495.111953,0.160000,16.0000
495.159175,0.160000,16.0000
495.207189,0.160000,16.0000
495.272330,0.160000,16.0000
495.319279,0.160000,16.0000
495.367187,0.160000,16.0000
495.416459,0.160000,16.0000
495.480196,0.160000,16.0000
495.528520,0.160000,16.0000
495.576309,0.160000,16.0000
495.624051,0.160000,16.0000
495.672174,0.160000,16.0000
495.736379,0.160000,16.0000
495.783677,0.160000,16.0000
495.832315,0.160000,16.0000
495.879818,0.160000,16.0000
495.944624,0.160000,16.0000
495.992616,0.160000,16.0000
496.040573,0.160000,16.0000
496.104566,0.160000,16.0000
496.151657,0.160000,16.0000
496.199257,0.160000,16.0000
496.264625,0.160000,16.0000
496.311488,0.160000,16.0000
496.359345,0.160000,16.0000
496.407816,0.160000,16.0000
496.472204,0.160000,16.0000
496.519960,0.160000,16.0000
496.584619,0.160000,16.0000
496.632650,0.160000,16.0000
496.680329,0.160000,16.0000
496.728645,0.160000,16.0000
496.776631,0.160000,16.0000
496.840540,0.160000,16.0000
496.888738,0.160000,16.0000
496.952718,0.160000,16.0000
497.000654,0.160000,16.0000
497.048669,0.160000,16.0000
497.112696,0.160000,16.0000
497.159443,0.160000,16.0000
497.207283,0.160000,16.0000
497.272706,0.160000,16.0000
497.319499,0.160000,16.0000
497.367345,0.160000,16.0000
497.432707,0.160000,16.0000
497.480740,0.160000,16.0000
497.528717,0.160000,16.0000
497.592756,0.160000,16.0000
497.640725,0.160000,16.0000
497.704284,0.160000,16.0000
497.752777,0.160000,16.0000
497.800781,0.160000,16.0000
497.864333,0.160000,16.0000
497.912785,0.160000,16.0000
497.960828,0.160000,16.0000
498.008151,0.160000,16.0000
498.072563,0.160000,16.0000
498.120782,0.160000,16.0000
498.183336,0.160000,16.0000
498.231484,0.160000,16.0000
498.280808,0.160000,16.0000
498.327488,0.160000,16.0000
498.375515,0.160000,16.0000
498.439825,0.160000,16.0000
498.488870,0.160000,16.0000
498.552781,0.160000,16.0000
498.600851,0.160000,16.0000
498.648855,0.160000,16.0000
498.696854,0.160000,16.0000
498.760869,0.160000,16.0000
498.808829,0.160000,16.0000
498.872420,0.160000,16.0000
498.920892,0.160000,16.0000
498.968922,0.160000,16.0000
499.032644,0.160000,16.0000
499.080895,0.160000,16.0000
499.144123,0.160000,16.0000
499.191520,0.160000,16.0000
499.239693,0.160000,16.0000
499.287890,0.160000,16.0000
499.335525,0.160000,16.0000
499.399641,0.160000,16.0000
499.448640,0.160000,16.0000
499.496673,0.160000,16.0000
499.560670,0.160000,16.0000
499.608304,0.160000,16.0000
499.656107,0.160000,16.0000
499.720954,0.160000,16.0000
499.768913,0.160000,16.0000
499.832927,0.160000,16.0000
499.880767,0.160000,16.0000
499.928953,0.160000,16.0000
499.976975,0.160000,16.0000
500.041047,0.160000,16.0000
500.089041,0.160000,16.0000
500.151898,0.160000,16.0000
500.199741,0.160000,16.0000
500.247733,0.160000,16.0000
500.295720,0.160000,16.0000
500.343738,0.160000,16.0000
500.408051,0.160000,16.0000
500.455900,0.160000,16.0000
500.505041,0.160000,16.0000
500.568388,0.160000,16.0000
500.616008,0.160000,16.0000
500.663750,0.160000,16.0000
500.727710,0.160000,16.0000
500.777043,0.160000,16.0000
500.824895,0.160000,16.0000
500.873040,0.160000,16.0000
500.936486,0.160000,16.0000
500.984138,0.160000,16.0000
501.032766,0.160000,16.0000
501.096492,0.160000,16.0000
501.143962,0.160000,16.0000
501.191816,0.160000,16.0000
501.239766,0.160000,16.0000
501.304035,0.160000,16.0000
501.351679,0.160000,16.0000
501.399580,0.160000,16.0000
501.448979,0.160000,16.0000
501.512501,0.160000,16.0000
501.560926,0.160000,16.0000
501.624556,0.160000,16.0000
501.673111,0.160000,16.0000
501.721021,0.160000,16.0000
501.784475,0.160000,16.0000
501.831977,0.160000,16.0000
501.880527,0.160000,16.0000
501.928571,0.160000,16.0000
501.993264,0.160000,16.0000
502.040136,0.160000,16.0000
502.104222,0.160000,16.0000
502.152102,0.160000,16.0000
502.199900,0.160000,16.0000
502.247943,0.160000,16.0000
502.296103,0.160000,16.0000
502.343888,0.160000,16.0000
502.408345,0.160000,16.0000
502.457193,0.160000,16.0000
502.504654,0.160000,16.0000
502.568707,0.160000,16.0000
502.616243,0.160000,16.0000
502.665399,0.160000,16.0000
502.729259,0.160000,16.0000
502.776139,0.160000,16.0000
502.825287,0.160000,16.0000
502.873729,0.160000,16.0000
502.920173,0.160000,16.0000
502.969291,0.160000,16.0000
503.032445,0.160000,16.0000
503.080332,0.160000,16.0000
503.144647,0.160000,16.0000
503.192017,0.160000,16.0000
503.239928,0.160000,16.0000
503.288434,0.160000,16.0000
503.335919,0.160000,16.0000
503.400147,0.160000,16.0000
503.448103,0.160000,16.0000
503.496162,0.160000,16.0000
503.544958,0.160000,16.0000
503.608155,0.160000,16.0000
503.656004,0.160000,16.0000
503.719983,0.160000,16.0000
503.769674,0.160000,16.0000
503.817405,0.160000,16.0000
503.881439,0.160000,16.0000
503.929408,0.160000,16.0000
503.976800,0.160000,16.0000
504.040090,0.160000,16.0000
504.088359,0.160000,16.0000
504.136495,0.160000,16.0000
504.184103,0.160000,16.0000
504.232262,0.160000,16.0000
504.280535,0.160000,16.0000
504.344157,0.160000,16.0000
504.392231,0.160000,16.0000
504.441157,0.160000,16.0000
504.504952,0.160000,16.0000
504.552171,0.160000,16.0000
504.600125,0.160000,16.0000
504.665336,0.160000,16.0000
504.713532,0.160000,16.0000
504.761535,0.160000,16.0000
504.824643,0.160000,16.0000
504.873118,0.160000,16.0000
504.921345,0.160000,16.0000
504.985542,0.160000,16.0000
505.033545,0.160000,16.0000
505.081535,0.160000,16.0000
505.144767,0.160000,16.0000
505.192130,0.160000,16.0000
505.240304,0.160000,16.0000
505.304788,0.160000,16.0000
505.352228,0.160000,16.0000
505.400278,0.160000,16.0000
505.449538,0.160000,16.0000
505.513079,0.160000,16.0000
505.561525,0.160000,16.0000
505.609563,0.160000,16.0000
505.673589,0.160000,16.0000
505.720906,0.160000,16.0000
505.769589,0.160000,16.0000
505.817608,0.160000,16.0000
505.881650,0.160000,16.0000
505.929627,0.160000,16.0000
505.977834,0.160000,16.0000
506.041289,0.160000,16.0000
506.089750,0.160000,16.0000
506.136988,0.160000,16.0000
506.184238,0.160000,16.0000
506.232278,0.160000,16.0000
506.296432,0.160000,16.0000
506.344301,0.160000,16.0000
506.392391,0.160000,16.0000
506.456453,0.160000,16.0000
506.505704,0.160000,16.0000
506.552543,0.160000,16.0000
506.601755,0.160000,16.0000
506.664473,0.160000,16.0000
506.713064,0.160000,16.0000
506.761607,0.160000,16.0000
506.824942,0.160000,16.0000
506.873740,0.160000,16.0000
506.937387,0.160000,16.0000
506.984832,0.160000,16.0000
507.032997,0.160000,16.0000
507.081170,0.160000,16.0000
507.144696,0.160000,16.0000
507.192502,0.160000,16.0000
507.240891,0.160000,16.0000
507.288539,0.160000,16.0000
507.352459,0.160000,16.0000
507.400432,0.160000,16.0000
507.449169,0.160000,16.0000
507.513764,0.160000,16.0000
507.560644,0.160000,16.0000
507.609764,0.160000,16.0000
507.672832,0.160000,16.0000
507.720601,0.160000,16.0000
507.768567,0.160000,16.0000
507.832546,0.160000,16.0000
507.881413,0.160000,16.0000
507.929796,0.160000,16.0000
507.977483,0.160000,16.0000
508.041243,0.160000,16.0000
508.089361,0.160000,16.0000
508.137011,0.160000,16.0000
508.184515,0.160000,16.0000
508.248641,0.160000,16.0000
508.296740,0.160000,16.0000
508.344412,0.160000,16.0000
508.392724,0.160000,16.0000
508.457661,0.160000,16.0000
508.505183,0.160000,16.0000
508.552626,0.150000,15.0000
508.601957,0.150000,15.0000
508.665221,0.150000,15.0000
508.713489,0.150000,15.0000
508.761313,0.150000,15.0000
508.808878,0.150000,15.0000
508.873983,0.150000,15.0000
508.921860,0.150000,15.0000
508.969254,0.150000,15.0000
509.033245,0.150000,15.0000
509.080758,0.150000,15.0000
509.129304,0.150000,15.0000
509.176563,0.150000,15.0000
509.252354,0.160000,16.0000
509.288561,0.160000,16.0000
509.336577,0.160000,16.0000
509.402064,0.160000,16.0000
509.449870,0.160000,16.0000
509.497892,0.160000,16.0000
509.561283,0.160000,16.0000
509.608836,0.160000,16.0000
509.657902,0.160000,16.0000
509.721325,0.160000,16.0000
509.768837,0.160000,16.0000
509.817028,0.160000,16.0000
509.880759,0.160000,16.0000
509.929333,0.160000,16.0000
509.976774,0.160000,16.0000
510.041632,0.160000,16.0000
510.088856,0.160000,16.0000
510.136896,0.160000,16.0000
510.200618,0.160000,16.0000
510.249388,0.160000,16.0000
510.296643,0.160000,16.0000
510.360654,0.160000,16.0000
510.409901,0.150000,15.0000
510.456757,0.150000,15.0000
510.522033,0.150000,15.0000
510.569351,0.150000,15.0000
510.617993,0.150000,15.0000
510.682249,0.150000,15.0000
510.730137,0.150000,15.0000
510.776792,0.150000,15.0000
510.840985,0.150000,15.0000
510.889980,0.150000,15.0000
510.937052,0.150000,15.0000
511.001949,0.150000,15.0000
511.049705,0.150000,15.0000
511.097371,0.150000,15.0000
511.160922,0.150000,15.0000
511.208875,0.150000,15.0000
511.257212,0.150000,15.0000
511.320820,0.150000,15.0000
511.368869,0.150000,15.0000
511.417441,0.150000,15.0000
511.465426,0.160000,16.0000
511.529529,0.160000,16.0000
511.576947,0.160000,16.0000
511.626240,0.160000,16.0000
511.673254,0.160000,16.0000
511.737443,0.160000,16.0000
511.786243,0.160000,16.0000
511.849971,0.160000,16.0000
511.897094,0.160000,16.0000
511.945044,0.160000,16.0000
511.993650,0.160000,16.0000
512.057012,0.160000,16.0000
512.105263,0.160000,16.0000
512.152876,0.160000,16.0000
512.200883,0.160000,16.0000
512.265582,0.160000,16.0000
512.312906,0.160000,16.0000
512.360896,0.160000,16.0000
512.409988,0.160000,16.0000
512.474092,0.160000,16.0000
512.522435,0.160000,16.0000
512.569607,0.150000,15.0000
512.617601,0.150000,15.0000
512.681298,0.150000,15.0000
512.729617,0.150000,15.0000
512.777919,0.150000,15.0000
512.841411,0.150000,15.0000
512.890223,0.150000,15.0000
512.937707,0.150000,15.0000
513.002358,0.150000,15.0000
513.050040,0.150000,15.0000
513.113384,0.150000,15.0000
513.160958,0.150000,15.0000
513.208875,0.150000,15.0000
513.257133,0.160000,16.0000
513.320918,0.160000,16.0000
513.369116,0.160000,16.0000
513.416941,0.160000,16.0000
513.481577,0.160000,16.0000
513.529700,0.160000,16.0000
513.577690,0.160000,16.0000
513.641279,0.160000,16.0000
513.689674,0.160000,16.0000
513.737082,0.160000,16.0000
513.786255,0.160000,16.0000
513.848968,0.160000,16.0000
513.898329,0.160000,16.0000
513.945110,0.160000,16.0000
514.009104,0.160000,16.0000
514.058004,0.160000,16.0000
514.105090,0.160000,16.0000
514.168956,0.160000,16.0000
514.216971,0.150000,15.0000
514.266349,0.150000,15.0000
514.329018,0.150000,15.0000
514.377002,0.150000,15.0000
514.425602,0.150000,15.0000
514.489632,0.150000,15.0000
514.537225,0.150000,15.0000
514.585013,0.150000,15.0000
514.649402,0.150000,15.0000
514.697385,0.150000,15.0000
514.745894,0.150000,15.0000
514.809868,0.150000,15.0000
514.858359,0.160000,16.0000
514.906356,0.160000,16.0000
514.969608,0.160000,16.0000
515.018364,0.160000,16.0000
515.065312,0.150000,15.0000
515.129645,0.150000,15.0000
515.177099,0.150000,15.0000
515.225104,0.150000,15.0000
515.274345,0.150000,15.0000
515.321308,0.150000,15.0000
515.385096,0.150000,15.0000
515.434498,0.150000,15.0000
515.482390,0.150000,15.0000
515.529224,0.150000,15.0000
515.594395,0.150000,15.0000
515.641177,0.150000,15.0000
515.690433,0.150000,15.0000
515.737880,0.150000,15.0000
515.786108,0.150000,15.0000
515.849410,0.150000,15.0000
515.898118,0.150000,15.0000
515.946425,0.150000,15.0000
516.009678,0.150000,15.0000
516.058465,0.150000,15.0000
516.106570,0.150000,15.0000
516.169212,0.150000,15.0000
516.217063,0.150000,15.0000
516.265375,0.150000,15.0000
516.313535,0.150000,15.0000
516.361149,0.160000,16.0000
516.425530,0.160000,16.0000
516.474557,0.160000,16.0000
516.521466,0.150000,15.0000
516.585971,0.150000,15.0000
516.633503,0.160000,16.0000
516.681187,0.160000,16.0000
516.746364,0.160000,16.0000
516.794167,0.160000,16.0000
516.842360,0.160000,16.0000
516.890580,0.160000,16.0000
516.953852,0.160000,16.0000
517.001929,0.150000,15.0000
517.050577,0.150000,15.0000
517.098520,0.150000,15.0000
517.161421,0.150000,15.0000
517.209341,0.150000,15.0000
517.258495,0.150000,15.0000
517.305548,0.150000,15.0000
517.353129,0.150000,15.0000
517.418612,0.150000,15.0000
517.465800,0.150000,15.0000
517.513249,0.150000,15.0000
517.561933,0.150000,15.0000
517.626055,0.150000,15.0000
517.674618,0.150000,15.0000
517.721549,0.150000,15.0000
517.785710,0.150000,15.0000
517.834308,0.150000,15.0000
517.882673,0.150000,15.0000
517.930612,0.150000,15.0000
517.994075,0.150000,15.0000
518.041895,0.160000,16.0000
518.089563,0.160000,16.0000
518.153759,0.160000,16.0000
518.201384,0.160000,16.0000
518.249314,0.160000,16.0000
518.313900,0.160000,16.0000
518.361415,0.150000,15.0000
518.409351,0.160000,16.0000
518.474469,0.160000,16.0000
518.521993,0.160000,16.0000
518.570690,0.160000,16.0000
518.634655,0.160000,16.0000
518.682717,0.160000,16.0000
518.730123,0.160000,16.0000
518.794671,0.150000,15.0000
518.841507,0.150000,15.0000
518.890513,0.150000,15.0000
518.937773,0.150000,15.0000
519.002045,0.150000,15.0000
519.051088,0.150000,15.0000
519.098401,0.150000,15.0000
519.161534,0.150000,15.0000
519.209393,0.150000,15.0000
519.257492,0.150000,15.0000
519.321504,0.150000,15.0000
519.369534,0.150000,15.0000
519.417638,0.150000,15.0000
519.466393,0.150000,15.0000
519.513940,0.150000,15.0000
